j1,j2,j3,j4,j5,j6
70.191166,48.383348,119.926340,-78.309670,-89.999934,-4.808895
70.191078,48.851820,119.809020,-78.660822,-89.999934,-4.809022
70.191011,49.290308,119.697943,-78.988232,-89.999934,-4.809094
70.190968,49.696815,119.593809,-79.290606,-89.999934,-4.809116
70.190953,50.069343,119.497321,-79.566646,-89.999934,-4.809098
70.190969,50.405895,119.409179,-79.815057,-89.999934,-4.809047
70.191019,50.704495,119.330080,-80.034557,-89.999934,-4.808969
70.191098,50.964147,119.260474,-80.224603,-89.999934,-4.808876
70.191188,51.185281,119.200459,-80.385723,-89.999934,-4.808782
70.191273,51.368438,119.150107,-80.518528,-89.999934,-4.808702
70.191333,51.514159,119.109486,-80.623628,-89.999934,-4.808650
70.191350,51.622985,119.078668,-80.701636,-89.999934,-4.808642
70.191306,51.695457,119.057723,-80.753162,-89.999934,-4.808691
70.191200,51.733533,119.046345,-80.779861,-89.999934,-4.808799
70.191123,51.747320,119.042068,-80.789370,-89.999934,-4.808876
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808888
