j1,j2,j3,j4,j5,j6
146.320449,18.079275,143.052313,-71.345164,-89.970233,66.991249
144.117397,17.289118,142.751690,-70.251419,-89.970715,64.244101
141.878655,16.585166,142.406324,-69.198609,-89.971270,61.475380
139.606314,15.969030,142.017752,-68.189898,-89.971895,58.690201
137.303994,15.440207,141.588546,-67.227389,-89.972587,55.894515
134.975426,14.998038,141.121355,-66.313104,-89.973339,53.094330
132.624344,14.641867,140.618825,-65.449067,-89.974147,50.295659
130.254478,14.371035,140.083605,-64.637302,-89.975006,47.504510
127.869560,14.184883,139.518342,-63.879833,-89.975910,44.726894
125.473323,14.082755,138.925685,-63.178684,-89.976854,41.968821
123.069499,14.063992,138.308280,-62.535878,-89.977834,39.236302
120.661818,14.127936,137.668775,-61.953439,-89.978845,36.535348
118.254013,14.273929,137.009819,-61.433391,-89.979880,33.871967
115.849815,14.501314,136.334059,-60.977757,-89.980936,31.252172
113.452958,14.809432,135.644142,-60.588561,-89.982007,28.681971
111.067172,15.197626,134.942716,-60.267827,-89.983088,26.167376
108.696189,15.665237,134.232430,-60.017579,-89.984174,23.714396
106.343741,16.211608,133.515931,-59.839841,-89.985261,21.329042
104.013560,16.836080,132.795866,-59.736635,-89.986341,19.017324
101.709378,17.537996,132.074883,-59.709986,-89.987412,16.785252
99.434926,18.316699,131.355630,-59.761918,-89.988468,14.638838
97.193937,19.171529,130.640755,-59.894454,-89.989503,12.584090
94.990143,20.101828,129.932906,-60.109618,-89.990513,10.627020
92.827275,21.106940,129.234730,-60.409434,-89.991492,8.773638
90.709064,22.186206,128.548874,-60.795925,-89.992436,7.029954
88.639244,23.338969,127.877987,-61.271116,-89.993339,5.401978
86.621545,24.564569,127.224717,-61.837029,-89.994197,3.895720
84.659700,25.862350,126.591710,-62.495689,-89.995004,2.517192
82.757449,27.231644,125.981615,-63.249110,-89.995755,1.272396
80.922371,28.667620,125.396702,-64.094762,-89.996446,0.164227
79.171968,30.154682,124.838273,-65.018370,-89.997076,-0.812457
77.525326,31.675517,124.307473,-66.003786,-89.997645,-1.664081
76.001531,33.212811,123.805451,-67.034863,-89.998151,-2.397069
74.619667,34.749253,123.333351,-68.095453,-89.998594,-3.017846
73.398821,36.267528,122.892321,-69.169407,-89.998973,-3.532835
72.358078,37.750325,122.483507,-70.240578,-89.999287,-3.948461
71.516522,39.180329,122.108056,-71.292819,-89.999536,-4.271148
70.893240,40.540228,121.767113,-72.309981,-89.999719,-4.507320
70.501832,41.812896,121.461647,-73.275918,-89.999835,-4.664027
70.300311,42.983098,121.190817,-74.174503,-89.999898,-4.754647
70.215609,44.039394,120.952233,-74.991811,-89.999926,-4.796357
70.192512,45.009599,120.736256,-75.745880,-89.999934,-4.808033
70.190743,45.940675,120.529719,-76.470362,-89.999934,-4.809178
70.191119,46.807724,120.334424,-77.142130,-89.999934,-4.808875
70.191396,47.603331,120.151569,-77.754888,-89.999934,-4.808630
70.191290,48.326895,119.980872,-78.307751,-89.999934,-4.808715
70.191127,48.977557,119.822013,-78.799550,-89.999934,-4.808858
70.191013,49.555462,119.675599,-79.231039,-89.999934,-4.808966
70.190951,50.061223,119.542678,-79.603880,-89.999934,-4.809031
70.190945,50.495460,119.424298,-79.919739,-89.999934,-4.809046
70.190995,50.858791,119.321510,-80.180283,-89.999934,-4.809004
70.191099,51.152493,119.235166,-80.387642,-89.999934,-4.808905
70.191221,51.380802,119.165243,-80.546029,-89.999934,-4.808783
70.191320,51.548783,119.111471,-80.660237,-89.999934,-4.808682
70.191353,51.661502,119.073577,-80.735062,-89.999934,-4.808647
70.191279,51.724031,119.051289,-80.775303,-89.999934,-4.808720
70.191140,51.746231,119.042692,-80.788906,-89.999934,-4.808859
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808888
